name,version,repository,license,license-url,license-source
indexmap,v1.9.3,https://github.com/bluss/indexmap,Unknown,Unknown,-
byteorder,v1.5.0,https://github.com/BurntSushi/byteorder,The Unlicense,https://api.github.com/licenses/unlicense,https://api.github.com/repos/BurntSushi/byteorder
env_filter,v0.1.2,https://github.com/rust-cli/env_logger,Apache License 2.0,https://api.github.com/licenses/apache-2.0,https://api.github.com/repos/rust-cli/env_logger
mio,v1.0.1,https://github.com/tokio-rs/mio,MIT License,https://api.github.com/licenses/mit,https://api.github.com/repos/tokio-rs/mio
pkcs8,v0.10.2,https://github.com/RustCrypto/formats/tree/master/pkcs8,Unknown,Unknown,-
base16ct,v0.2.0,https://github.com/RustCrypto/formats/tree/master/base16ct,Unknown,Unknown,-
equivalent,v1.0.1,https://github.com/cuviper/equivalent,Apache License 2.0,https://api.github.com/licenses/apache-2.0,https://api.github.com/repos/cuviper/equivalent
tower-service,v0.3.2,https://github.com/tower-rs/tower,MIT License,https://api.github.com/licenses/mit,https://api.github.com/repos/tower-rs/tower
errno,v0.3.9,https://github.com/lambda-fairy/rust-errno,Apache License 2.0,https://api.github.com/licenses/apache-2.0,https://api.github.com/repos/lambda-fairy/rust-errno
fraction,v0.15.3,https://github.com/dnsl48/fraction.git,Apache License 2.0,https://api.github.com/licenses/apache-2.0,https://api.github.com/repos/dnsl48/fraction
scrypt,v0.11.0,https://github.com/RustCrypto/password-hashes/tree/master/scrypt,Unknown,Unknown,-
tokio,v1.39.2,https://github.com/tokio-rs/tokio,MIT License,https://api.github.com/licenses/mit,https://api.github.com/repos/tokio-rs/tokio
pkcs5,v0.7.1,https://github.com/RustCrypto/formats/tree/master/pkcs5,Unknown,Unknown,-
atomic-waker,v1.1.2,https://github.com/smol-rs/atomic-waker,Apache License 2.0,https://api.github.com/licenses/apache-2.0,https://api.github.com/repos/smol-rs/atomic-waker
regex-automata,v0.4.7,https://github.com/rust-lang/regex/tree/master/regex-automata,Apache License 2.0,https://api.github.com/licenses/apache-2.0,https://api.github.com/repos/rust-lang/regex
clap,v4.5.14,https://github.com/clap-rs/clap,Apache License 2.0,https://api.github.com/licenses/apache-2.0,https://api.github.com/repos/clap-rs/clap
serde_derive,v1.0.205,https://github.com/serde-rs/serde,Apache License 2.0,https://api.github.com/licenses/apache-2.0,https://api.github.com/repos/serde-rs/serde
tokio-stream,v0.1.15,https://github.com/tokio-rs/tokio,MIT License,https://api.github.com/licenses/mit,https://api.github.com/repos/tokio-rs/tokio
pin-project,v1.1.5,https://github.com/taiki-e/pin-project,Apache License 2.0,https://api.github.com/licenses/apache-2.0,https://api.github.com/repos/taiki-e/pin-project
httparse,v1.9.4,https://github.com/seanmonstar/httparse,Apache License 2.0,https://api.github.com/licenses/apache-2.0,https://api.github.com/repos/seanmonstar/httparse
http-body,v1.0.1,https://github.com/hyperium/http-body,MIT License,https://api.github.com/licenses/mit,https://api.github.com/repos/hyperium/http-body
spin,v0.9.8,https://github.com/mvdnes/spin-rs.git,MIT License,https://api.github.com/licenses/mit,https://api.github.com/repos/mvdnes/spin-rs
powerfmt,v0.2.0,https://github.com/jhpratt/powerfmt,Apache License 2.0,https://api.github.com/licenses/apache-2.0,https://api.github.com/repos/jhpratt/powerfmt
clap_derive,v4.5.13,https://github.com/clap-rs/clap,Apache License 2.0,https://api.github.com/licenses/apache-2.0,https://api.github.com/repos/clap-rs/clap
hex,v0.4.3,https://github.com/KokaKiwi/rust-hex,Apache License 2.0,https://api.github.com/licenses/apache-2.0,https://api.github.com/repos/KokaKiwi/rust-hex
async-trait,v0.1.81,https://github.com/dtolnay/async-trait,Apache License 2.0,https://api.github.com/licenses/apache-2.0,https://api.github.com/repos/dtolnay/async-trait
cfg-if,v1.0.0,https://github.com/alexcrichton/cfg-if,Apache License 2.0,https://api.github.com/licenses/apache-2.0,https://api.github.com/repos/alexcrichton/cfg-if
